version,date,run_id,item_id,url_key,source_url,title,vertical,model_id,attempt,hhem,hhem_full,hhem_delta,truncation_flagged,coverage,compression,extractiveness,verbatim_run,unsupported_numbers,hedge_dropped,extraction_suspect,band,source_word_count,source_seen_word_count,summary_word_count,pipeline_fingerprint,output_digest,determinism_violation,scorer_version,scored_at,score_ms,evidential_density,speculative_density,self_repetition,source_digest,new_fact_rate
2026-08-30T20:00,2026-09-04,2026-09-04-33847976061,ai-7001612642,d276fe4e311d0162ee8046a09d6b4ed0e37af1aaea914e55c9303e95699ce887,https://developer.nvidia.com/blog/how-to-carry-user-identity-across-federated-kubernetes-and-ai-platforms,How to Carry User Identity Across Federated Kubernetes and AI Platforms,ai,qwen3-5-9b-q4-k-m,1,0.5636138916015625,0.5636138916015625,0.0,False,0.0,0.08385650224215246,0.14130434782608695,0.06951871657754011,0,False,False,medium,2244,2244,187,5e60871742749500a1a8a90f863d6b3d1b0941abeff627e1e0ccd955de8b08dc,c529cda9e8867fc7e882dbc3583aea5238d53a4314a055977286bf1db578a767,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-04T08:18:20Z,11622,0.0026905829596412557,0.003139013452914798,0.0,460bab5153b93b3b1bf66c58ac247ab3929ddaa2e46e585fd0d3655b66557ab9,
2026-08-30T20:00,2026-09-04,2026-09-04-33847976061,ai-6190990721,ea8886c5e37b8d81d883729e510dc1caf898a79cf686d382a74352591ac876f9,https://bbc.co.uk/news/articles/clyjzpgv29do?at_campaign=rss&at_medium=RSS,From 'dog fruit' to darling: India's avocado boom,ai,qwen3-5-9b-q4-k-m,1,0.7412317991256714,0.7412317991256714,0.0,False,0.4444444444444444,0.10748560460652591,0.009174311926605505,0.03571428571428571,0,True,False,medium,1044,1044,112,5e60871742749500a1a8a90f863d6b3d1b0941abeff627e1e0ccd955de8b08dc,d200b318ddc0bc72096b6e83883d8ec64ffafced7cae7b63702c1f887167bf48,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-04T07:57:21Z,5486,0.0,0.005758157389635317,0.0,2fd499e7b77a4bb34a6a7818e60c9afe356c6c5eb5e6f4c0ac9842fae56e2a50,
2026-08-30T20:00,2026-09-04,2026-09-04-33847976061,ai-3439898620,3dfb68e636d86bfcd161c33de383262103a2191ca332fb3b5dbe4bfb2f445a4b,https://techcrunch.com/2026/09/03/crusoe-reportedly-raises-3b-at-a-30b-valuation,Crusoe reportedly raises $3B at a $30B valuation,ai,qwen3-5-9b-q4-k-m,1,0.8985289931297302,0.8985289931297302,0.0,False,0.8,0.3795180722891566,0.15,0.12698412698412698,0,False,False,high,165,165,63,5e60871742749500a1a8a90f863d6b3d1b0941abeff627e1e0ccd955de8b08dc,029a45bd3f57182eb76f6fb97b51ace75da32c9a8ca0eb3894910ae0b552eef2,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-04T07:25:45Z,424,0.0,0.006024096385542169,0.0,01f976b24c4493f827f6c1a447fa88ab91320e9271c7f85f72d3d83de1c1a08d,
2026-08-30T20:00,2026-09-04,2026-09-04-33847976061,ai-0379396475,ffea180d79d27d7b29c7fdee4ed38b6b17d9fc97657f9d0faa3c364770e50226,https://fastcompany.com/91600930/daejon-love-online-romance-scams-research-tactics-protection?partner=rss,How to spot romance scams online and protect yourself,ai,qwen3-5-9b-q4-k-m,1,0.9766452312469482,0.9766452312469482,0.0,False,0.75,0.2687074829931973,0.35526315789473684,0.1518987341772152,0,True,False,medium,292,292,79,5e60871742749500a1a8a90f863d6b3d1b0941abeff627e1e0ccd955de8b08dc,4645defea758c607a19c05081a5e3955669a188bc08db5f91d9eb09bd87b2020,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-04T07:27:03Z,655,0.01020408163265306,0.003401360544217687,0.0,43dc0a840d20532609fe858c495ca0cd73936482b9b83a45c27ab5a808d40541,
2026-08-30T20:00,2026-09-04,2026-09-04-33847976061,energy-8216616997,74f83b7c6d1f0825cee3086820f1740c6a71fd387fd4d9fb45a6b3127c13a98f,https://oilprice.com/Latest-Energy-News/World-News/ADNOC-Keeps-Loading-LNG-as-Hormuz-Risks-Intensify.html,ADNOC Keeps Loading LNG as Hormuz Risks Intensify,energy,qwen3-5-9b-q4-k-m,1,0.8767788410186768,0.8767788410186768,0.0,False,0.42857142857142855,0.19935691318327975,0.0847457627118644,0.08064516129032258,0,False,False,high,308,308,62,5e60871742749500a1a8a90f863d6b3d1b0941abeff627e1e0ccd955de8b08dc,86e112704d499ccc470f232d87c25a0be2098aac3c86ff004bd15118d7bae178,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-04T07:28:13Z,695,0.0,0.006430868167202572,0.0,e15cde44a9f583b02c5cd4e5c86ba437961f4c4fc2edc0a2760eb20d9250f768,
2026-08-30T20:00,2026-09-04,2026-09-04-33847976061,energy-9386275916,242c6cc0bc1df84c95cfe1095a25a23073fa630a924f9343175bdb257bd3709d,https://offshorewind.biz/2026/09/04/abs-to-support-japanese-companys-18-mw-floating-wind-turbine-pilot-in-brazil,ABS to Support Japanese Company’s 18 MW Floating Wind Turbine Pilot in Brazil,energy,qwen3-5-9b-q4-k-m,1,0.9348346590995789,0.9348346590995789,0.0,False,0.5714285714285714,0.25688073394495414,0.24691358024691357,0.10714285714285714,0,True,False,medium,320,320,84,5e60871742749500a1a8a90f863d6b3d1b0941abeff627e1e0ccd955de8b08dc,bf8a357a66f29e1036598b2d232e9bb9b77f5de1b690c5e43b2ca93bd9dae268,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-04T07:29:30Z,761,0.0061162079510703364,0.0,0.0,5e107024145ebf8c41dbf16116462a55c5c2954d06c79f7cd96a443e248584c2,
2026-08-30T20:00,2026-09-04,2026-09-04-33847976061,energy-1378633536,95d55cec3bf5cb40aef4907e0fdb02085250da7a39fb75c51bd4bbac1977650b,https://latitudemedia.com/news/three-questions-left-open-by-trumps-bulk-power-executive-order,Three questions left open by Trump’s bulk power executive order,energy,qwen3-5-9b-q4-k-m,1,0.9350175261497498,0.9350175261497498,0.0,False,0.7142857142857143,0.09939498703543648,0.10714285714285714,0.0782608695652174,0,False,False,high,1143,1143,115,5e60871742749500a1a8a90f863d6b3d1b0941abeff627e1e0ccd955de8b08dc,d5085e0eeae62a5623836f5bada99ab0a61df0b2be5f23c312fb7a1f073f1374,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-04T08:00:10Z,5192,0.0,0.012100259291270527,0.0,6bb3d0d1bb6f455fdd5445552eff4e5b0dff48b6877ec2547e6f7c474c54d5a0,
2026-08-30T20:00,2026-09-04,2026-09-04-33847976061,energy-3550968126,fb4aa865008df93e1877a7e8a8abb469dc678852e8eaeb48ccdf54981e1c7286,https://cleantechnica.com/2026/09/03/eu-heavy-duty-vehicle-transition-needs-renewed-political-momentum,EU Heavy-Duty Vehicle Transition Needs Renewed Political Momentum,energy,qwen3-5-9b-q4-k-m,1,0.9775637984275818,0.9775637984275818,0.0,False,0.4444444444444444,0.14620938628158844,0.21794871794871795,0.19753086419753085,0,False,False,high,549,549,81,5e60871742749500a1a8a90f863d6b3d1b0941abeff627e1e0ccd955de8b08dc,3031de6d7c701616e03813a73e944e43a27a8358fda7d74b534ca3018cc2339c,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-04T07:31:08Z,1297,0.0,0.0036101083032490976,0.0,2b2c4e123742ef1280b71933acb87e201cca78e388757f1fdbccee184fc250c6,
2026-08-30T20:00,2026-09-04,2026-09-04-33847976061,business-economy-2110654171,827ebbd1e2041edb0b3df123357601ce73769ed7c90e397d3f6dbfb06927c7e1,https://marginalrevolution.com/marginalrevolution/2026/09/more-numbers-for-the-hugging-face-incident.html,Share price numbers for the Hugging Face incident,business-economy,qwen3-5-9b-q4-k-m,1,0.9782919883728027,0.9782919883728027,0.0,False,0.45454545454545453,0.17663817663817663,0.1016949152542373,0.11290322580645161,0,False,False,high,347,347,62,5e60871742749500a1a8a90f863d6b3d1b0941abeff627e1e0ccd955de8b08dc,48f6d526d8775ba9231e05843604c078169c5be5047c89e19dbfab416e6913ff,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-04T07:32:22Z,722,0.0,0.011396011396011397,0.0,39222e62467eedc7712137512e05b999900a6c0f7640d480f3cc7b99a6c5c657,
2026-08-30T20:00,2026-09-04,2026-09-04-33847976061,business-economy-7119506056,4623773e7da586882be4c1ee7f5703d0692d1555b2d49fd2f550fd3edad41ddc,https://econbrowser.com/archives/2026/09/wisconsin-exports-under-trump,Wisconsin Exports under Trump,business-economy,qwen3-5-9b-q4-k-m,1,0.6998932361602783,0.6998932361602783,0.0,False,0.75,0.9024390243902439,0.029411764705882353,0.10810810810810811,1,False,False,low,41,41,37,5e60871742749500a1a8a90f863d6b3d1b0941abeff627e1e0ccd955de8b08dc,fb2aa4673340075d45cfdd9120639ae701ef33fd13043b123c8b742df45e1848,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-04T07:23:40Z,184,0.0,0.0,0.0,88d4f5675f5eb5fcde406b7832a59191ba818c40dec0213a5cadde7c59742184,
